State,Year,Month,Period,Percent Complete,Percent Pending Investigation,Percent with drugs specified,StateName
CT,2016,September,12 month-ending,,0.02,99.68,Connecticut
CT,2016,October,12 month-ending,,0.02,99.67,Connecticut
CT,2016,November,12 month-ending,,0.02,99.68,Connecticut
CT,2016,December,12 month-ending,,0.03,99.79,Connecticut
CT,2017,January,12 month-ending,,0.03,99.8,Connecticut
CT,2017,February,12 month-ending,,0.03,99.8,Connecticut
CT,2017,March,12 month-ending,,0.03,99.9,Connecticut
CT,2017,April,12 month-ending,,0.03,99.8,Connecticut
CT,2017,May,12 month-ending,,0.03,99.81,Connecticut
CT,2017,June,12 month-ending,,0.02,99.81,Connecticut
CT,2017,July,12 month-ending,,0.02,99.81,Connecticut
CT,2017,August,12 month-ending,,0.02,99.81,Connecticut
CT,2017,September,12 month-ending,,0.02,99.82,Connecticut
CT,2017,October,12 month-ending,,0.02,99.82,Connecticut
CT,2017,November,12 month-ending,,0.02,99.81,Connecticut
CT,2017,December,12 month-ending,,0.01,99.81,Connecticut
CT,2018,January,12 month-ending,100,0.01,99.81,Connecticut
CT,2018,February,12 month-ending,100,0.01,99.81,Connecticut
CT,2018,March,12 month-ending,100,0.01,99.81,Connecticut
CT,2018,April,12 month-ending,100,0.01,99.91,Connecticut
CT,2018,May,12 month-ending,100,0.02,99.9,Connecticut
CT,2018,June,12 month-ending,100,0.02,100,Connecticut
CT,2018,July,12 month-ending,100,0.02,100,Connecticut
CT,2018,August,12 month-ending,100,0.02,99.91,Connecticut
CT,2018,September,12 month-ending,100,0.03,99.91,Connecticut
CT,2018,October,12 month-ending,100,0.03,99.91,Connecticut
CT,2018,November,12 month-ending,100,0.03,99.91,Connecticut
CT,2018,December,12 month-ending,100,0.03,99.91,Connecticut
CT,2019,January,12 month-ending,100,0.05,99.82,Connecticut
CT,2019,February,12 month-ending,100,0.06,99.81,Connecticut
CT,2019,March,12 month-ending,100,0.06,99.81,Connecticut
CT,2019,April,12 month-ending,100,0.06,99.81,Connecticut
CT,2019,May,12 month-ending,100,0.05,99.82,Connecticut
CT,2019,June,12 month-ending,100,0.07,99.73,Connecticut
CT,2019,July,12 month-ending,100,0.07,99.73,Connecticut
CT,2019,August,12 month-ending,100,0.08,99.66,Connecticut
CT,2019,September,12 month-ending,100,0.08,99.66,Connecticut
CT,2019,October,12 month-ending,100,0.09,99.66,Connecticut
CT,2019,November,12 month-ending,100,0.09,99.58,Connecticut
CT,2019,December,12 month-ending,100,0.17,99.51,Connecticut
CT,2020,January,12 month-ending,100,0.14,99.52,Connecticut
CT,2020,February,12 month-ending,100,0.14,99.53,Connecticut
CT,2020,March,12 month-ending,100,0.14,99.53,Connecticut
CT,2020,April,12 month-ending,100,0.13,99.55,Connecticut
CT,2020,May,12 month-ending,100,0.13,99.48,Connecticut
CT,2020,June,12 month-ending,100,0.12,99.55,Connecticut
CT,2020,July,12 month-ending,100,0.12,99.56,Connecticut
CT,2020,August,12 month-ending,100,0.11,99.7,Connecticut
CT,2020,September,12 month-ending,100,0.11,99.7,Connecticut
CT,2020,October,12 month-ending,100,0.11,99.71,Connecticut
CT,2020,November,12 month-ending,100,0.1,99.63,Connecticut
CT,2020,December,12 month-ending,100,0.04,99.71,Connecticut
CT,2021,January,12 month-ending,100,0.04,99.78,Connecticut
CT,2021,February,12 month-ending,100,0.05,99.79,Connecticut
CT,2021,March,12 month-ending,100,0.05,99.72,Connecticut
CT,2021,April,12 month-ending,100,0.06,99.72,Connecticut
DC,2015,January,12 month-ending,100,0.11,99.12,District of Columbia
DC,2015,February,12 month-ending,100,0.11,100,District of Columbia
DC,2015,March,12 month-ending,100,0.11,100,District of Columbia
DC,2015,April,12 month-ending,100,0.14,100,District of Columbia
DC,2015,May,12 month-ending,100,0.14,100,District of Columbia
DC,2015,June,12 month-ending,100,0.14,100,District of Columbia
DC,2015,July,12 month-ending,100,0.14,100,District of Columbia
DC,2015,August,12 month-ending,100,0.14,100,District of Columbia
DC,2015,September,12 month-ending,100,0.14,100,District of Columbia
DC,2015,October,12 month-ending,100,0.16,100,District of Columbia
DC,2015,November,12 month-ending,100,0.14,100,District of Columbia
DC,2015,December,12 month-ending,100,0.11,100,District of Columbia
DC,2016,January,12 month-ending,,0.11,100,District of Columbia
DC,2016,February,12 month-ending,,0.11,100,District of Columbia
DC,2016,March,12 month-ending,,0.11,100,District of Columbia
DC,2016,April,12 month-ending,,0.07,99.43,District of Columbia
DC,2016,May,12 month-ending,,0.07,99.49,District of Columbia
DC,2016,June,12 month-ending,,0.07,99.04,District of Columbia
DC,2016,July,12 month-ending,,0.07,99.09,District of Columbia
DC,2016,August,12 month-ending,,0.07,99.16,District of Columbia
DC,2016,September,12 month-ending,,0.05,99.19,District of Columbia
DC,2016,October,12 month-ending,,0.02,99.23,District of Columbia
DC,2016,November,12 month-ending,,0.02,99.31,District of Columbia
DC,2016,December,12 month-ending,,0,99.33,District of Columbia
DC,2017,January,12 month-ending,,0,99.39,District of Columbia
DC,2017,February,12 month-ending,,0,99.42,District of Columbia
DC,2017,March,12 month-ending,,0,99.44,District of Columbia
DC,2017,April,12 month-ending,,0,99.2,District of Columbia
DC,2017,May,12 month-ending,,0,99.21,District of Columbia
DC,2017,June,12 month-ending,,0,99.48,District of Columbia
DC,2017,July,12 month-ending,,0,98.96,District of Columbia
DC,2017,August,12 month-ending,,0.02,98.67,District of Columbia
DC,2017,September,12 month-ending,,0.02,98.42,District of Columbia
DC,2017,October,12 month-ending,,0.02,98.38,District of Columbia
DC,2017,November,12 month-ending,,0.02,98.27,District of Columbia
DC,2017,December,12 month-ending,,0.03,97.99,District of Columbia
DC,2018,January,12 month-ending,100,0.03,97.89,District of Columbia
DC,2018,February,12 month-ending,100,0.03,97.84,District of Columbia
DC,2018,March,12 month-ending,100,0.03,97.7,District of Columbia
DC,2018,April,12 month-ending,100,0.03,98.01,District of Columbia
DC,2018,May,12 month-ending,100,0.03,97.26,District of Columbia
DC,2018,June,12 month-ending,100,0.05,97.18,District of Columbia
DC,2018,July,12 month-ending,100,0.05,97.93,District of Columbia
DC,2018,August,12 month-ending,100,0.03,97.94,District of Columbia
DC,2018,September,12 month-ending,100,0.03,98.3,District of Columbia
DC,2018,October,12 month-ending,100,0.05,98.33,District of Columbia
DC,2018,November,12 month-ending,100,0.05,98.01,District of Columbia
DC,2018,December,12 month-ending,100,0.03,97.97,District of Columbia
DC,2019,January,12 month-ending,100,0.03,98,District of Columbia
DC,2019,February,12 month-ending,100,0.03,98.04,District of Columbia
DC,2019,March,12 month-ending,100,0.03,98.03,District of Columbia
DC,2019,April,12 month-ending,100,0.03,98.29,District of Columbia
DC,2019,May,12 month-ending,100,0.03,98.98,District of Columbia
DC,2019,June,12 month-ending,100,0.02,99.02,District of Columbia
DC,2019,July,12 month-ending,100,0.02,99.03,District of Columbia
DC,2019,August,12 month-ending,100,0.02,99.37,District of Columbia
DC,2019,September,12 month-ending,100,0.02,99.38,District of Columbia
DC,2019,October,12 month-ending,100,0,99.1,District of Columbia
DC,2019,November,12 month-ending,100,0,99.42,District of Columbia
DC,2019,December,12 month-ending,100,0,99.73,District of Columbia
DC,2020,January,12 month-ending,100,0,99.74,District of Columbia
DC,2020,February,12 month-ending,100,0,99.5,District of Columbia
DC,2020,March,12 month-ending,100,0,99.52,District of Columbia
DC,2020,April,12 month-ending,100,0,99.56,District of Columbia
DC,2020,May,12 month-ending,100,0,99.36,District of Columbia
DC,2020,June,12 month-ending,100,0,99.38,District of Columbia
DC,2020,July,12 month-ending,100,0,99.18,District of Columbia
DC,2020,August,12 month-ending,100,0,99.21,District of Columbia
DC,2020,September,12 month-ending,100,0,99.22,District of Columbia
DC,2020,October,12 month-ending,100,0,99.42,District of Columbia
DC,2020,November,12 month-ending,100,0,99.42,District of Columbia
DC,2020,December,12 month-ending,100,0,99.41,District of Columbia
DC,2021,January,12 month-ending,100,0,99.42,District of Columbia
DC,2021,February,12 month-ending,100,0,99.61,District of Columbia
DC,2021,March,12 month-ending,100,0,99.61,District of Columbia
DC,2021,April,12 month-ending,100,0.03,99.4,District of Columbia
DE,2015,January,12 month-ending,100,0,78.1,Delaware
DE,2015,February,12 month-ending,100,0,79.81,Delaware
DE,2015,March,12 month-ending,100,0,80.77,Delaware
DE,2015,April,12 month-ending,100,0,80,Delaware
DE,2015,May,12 month-ending,100,0,81.54,Delaware
DE,2015,June,12 month-ending,100,0,82.41,Delaware
DE,2015,July,12 month-ending,100,0,82.18,Delaware
DE,2015,August,12 month-ending,100,0,82.81,Delaware
DE,2015,September,12 month-ending,100,0,84.08,Delaware
DE,2015,October,12 month-ending,100,0,83.42,Delaware
DE,2015,November,12 month-ending,100,0,81.44,Delaware
DE,2015,December,12 month-ending,100,0,81.54,Delaware
DE,2016,January,12 month-ending,,0,81.22,Delaware
DE,2016,February,12 month-ending,,0,78.84,Delaware
DE,2016,March,12 month-ending,,0,73.94,Delaware
DE,2016,April,12 month-ending,,0,72.36,Delaware
DE,2016,May,12 month-ending,,0,68.52,Delaware
DE,2016,June,12 month-ending,,0,65.16,Delaware
DE,2016,July,12 month-ending,,0,63.95,Delaware
DE,2016,August,12 month-ending,,0,63.27,Delaware
DE,2016,September,12 month-ending,,0,60.82,Delaware
DE,2016,October,12 month-ending,,0,62.2,Delaware
DE,2016,November,12 month-ending,,0,65.67,Delaware
DE,2016,December,12 month-ending,,0,65.96,Delaware
DE,2017,January,12 month-ending,,0,67.1,Delaware
DE,2017,February,12 month-ending,,0,67.64,Delaware
DE,2017,March,12 month-ending,,0,70.51,Delaware
DE,2017,April,12 month-ending,,0,72.52,Delaware
DE,2017,May,12 month-ending,,0,74.52,Delaware
DE,2017,June,12 month-ending,,0,76.36,Delaware
DE,2017,July,12 month-ending,,0,78.12,Delaware
DE,2017,August,12 month-ending,,0,80.06,Delaware
DE,2017,September,12 month-ending,,0,82.07,Delaware
DE,2017,October,12 month-ending,,0,82.54,Delaware
DE,2017,November,12 month-ending,,0,83.19,Delaware
DE,2017,December,12 month-ending,,0,85.04,Delaware
DE,2018,January,12 month-ending,100,0,87.58,Delaware
DE,2018,February,12 month-ending,100,0,89.05,Delaware
DE,2018,March,12 month-ending,100,0,90.11,Delaware
DE,2018,April,12 month-ending,100,0,91.39,Delaware
DE,2018,May,12 month-ending,100,0,92.9,Delaware
DE,2018,June,12 month-ending,100,0,95.1,Delaware
DE,2018,July,12 month-ending,100,0,96.14,Delaware
DE,2018,August,12 month-ending,100,0,96.06,Delaware
DE,2018,September,12 month-ending,100,0,96.44,Delaware
DE,2018,October,12 month-ending,100,0,96.8,Delaware
DE,2018,November,12 month-ending,100,0,97.78,Delaware
DE,2018,December,12 month-ending,100,0,97.99,Delaware
DE,2019,January,12 month-ending,100,0,97.77,Delaware
DE,2019,February,12 month-ending,100,0,97.76,Delaware
DE,2019,March,12 month-ending,100,0,97.21,Delaware
DE,2019,April,12 month-ending,100,0,96.94,Delaware
DE,2019,May,12 month-ending,100,0,97.52,Delaware
DE,2019,June,12 month-ending,100,0,97.37,Delaware
DE,2019,July,12 month-ending,100,0.02,97.42,Delaware
DE,2019,August,12 month-ending,100,0.04,97.86,Delaware
DE,2019,September,12 month-ending,100,0.05,98.08,Delaware
DE,2019,October,12 month-ending,100,0.06,97.79,Delaware
DE,2019,November,12 month-ending,100,0.09,97.99,Delaware
DE,2019,December,12 month-ending,100,0.1,98.11,Delaware
DE,2020,January,12 month-ending,100,0.1,98.36,Delaware
DE,2020,February,12 month-ending,100,0.1,98.21,Delaware
DE,2020,March,12 month-ending,100,0.1,98.68,Delaware
DE,2020,April,12 month-ending,100,0.09,98.92,Delaware
DE,2020,May,12 month-ending,100,0.09,98.94,Delaware
DE,2020,June,12 month-ending,100,0.09,99.16,Delaware
DE,2020,July,12 month-ending,100,0.07,99.37,Delaware
DE,2020,August,12 month-ending,100,0.05,99.58,Delaware
DE,2020,September,12 month-ending,100,0.04,99.37,Delaware
DE,2020,October,12 month-ending,100,0.03,99.58,Delaware
DE,2020,November,12 month-ending,100,0.02,99.57,Delaware
DE,2020,December,12 month-ending,100,0.01,99.55,Delaware
DE,2021,January,12 month-ending,100,0.01,99.34,Delaware
DE,2021,February,12 month-ending,100,0.01,99.55,Delaware
DE,2021,March,12 month-ending,100,0.02,99.56,Delaware
DE,2021,April,12 month-ending,100,0.04,99.34,Delaware
FL,2015,January,12 month-ending,100,0.03,73.36,Florida
FL,2015,February,12 month-ending,100,0.03,73.69,Florida
FL,2015,March,12 month-ending,100,0.03,73.86,Florida
FL,2015,April,12 month-ending,100,0.03,74.29,Florida
FL,2015,May,12 month-ending,100,0.03,74.71,Florida
FL,2015,June,12 month-ending,100,0.03,74.86,Florida
FL,2015,July,12 month-ending,100,0.03,74.98,Florida
FL,2015,August,12 month-ending,100,0.03,75.06,Florida
FL,2015,September,12 month-ending,100,0.03,75.14,Florida
FL,2015,October,12 month-ending,100,0.03,75.07,Florida
FL,2015,November,12 month-ending,100,0.03,75.18,Florida
FL,2015,December,12 month-ending,100,0.04,75.45,Florida
FL,2016,January,12 month-ending,,0.04,75.69,Florida
FL,2016,February,12 month-ending,,0.04,75.18,Florida
FL,2016,March,12 month-ending,,0.04,74.39,Florida
FL,2016,April,12 month-ending,,0.04,74.48,Florida
FL,2016,May,12 month-ending,,0.04,74.57,Florida
FL,2016,June,12 month-ending,,0.05,74.68,Florida
FL,2016,July,12 month-ending,,0.05,74.65,Florida
FL,2016,August,12 month-ending,,0.05,74.68,Florida
FL,2016,September,12 month-ending,,0.05,74.99,Florida
FL,2016,October,12 month-ending,,0.05,75.37,Florida
FL,2016,November,12 month-ending,,0.05,75.25,Florida
FL,2016,December,12 month-ending,,0.05,75.2,Florida
FL,2017,January,12 month-ending,,0.05,75.17,Florida
FL,2017,February,12 month-ending,,0.05,75.68,Florida
FL,2017,March,12 month-ending,,0.04,76.38,Florida
FL,2017,April,12 month-ending,,0.04,76.29,Florida
FL,2017,May,12 month-ending,,0.04,76.8,Florida
FL,2017,June,12 month-ending,,0.04,77.36,Florida
FL,2017,July,12 month-ending,,0.04,78.03,Florida
FL,2017,August,12 month-ending,,0.04,78.69,Florida
FL,2017,September,12 month-ending,,0.04,79.27,Florida
FL,2017,October,12 month-ending,,0.05,79.78,Florida
FL,2017,November,12 month-ending,,0.05,80.63,Florida
FL,2017,December,12 month-ending,,0.06,81.62,Florida
FL,2018,January,12 month-ending,100,0.06,82.77,Florida
FL,2018,February,12 month-ending,100,0.07,83.58,Florida
FL,2018,March,12 month-ending,100,0.07,84.32,Florida
FL,2018,April,12 month-ending,100,0.07,85.3,Florida
FL,2018,May,12 month-ending,100,0.07,85.92,Florida
FL,2018,June,12 month-ending,100,0.07,86.29,Florida
FL,2018,July,12 month-ending,100,0.07,86.64,Florida
FL,2018,August,12 month-ending,100,0.07,86.9,Florida
FL,2018,September,12 month-ending,100,0.07,87.24,Florida
FL,2018,October,12 month-ending,100,0.06,87.79,Florida
FL,2018,November,12 month-ending,100,0.05,88.22,Florida
FL,2018,December,12 month-ending,100,0.05,88.15,Florida
FL,2019,January,12 month-ending,100,0.05,88.13,Florida
FL,2019,February,12 month-ending,100,0.05,88.05,Florida
FL,2019,March,12 month-ending,100,0.05,88.33,Florida
FL,2019,April,12 month-ending,100,0.05,88.19,Florida
FL,2019,May,12 month-ending,100,0.05,88.44,Florida
FL,2019,June,12 month-ending,100,0.05,88.62,Florida
FL,2019,July,12 month-ending,100,0.05,88.99,Florida
FL,2019,August,12 month-ending,100,0.05,89.15,Florida
FL,2019,September,12 month-ending,100,0.05,89.83,Florida
FL,2019,October,12 month-ending,100,0.05,90.44,Florida
FL,2019,November,12 month-ending,100,0.05,90.22,Florida
FL,2019,December,12 month-ending,100,0.05,90.59,Florida
FL,2020,January,12 month-ending,100,0.05,90.44,Florida
FL,2020,February,12 month-ending,100,0.05,90.17,Florida
FL,2020,March,12 month-ending,100,0.05,90.25,Florida
FL,2020,April,12 month-ending,100,0.05,90.67,Florida
FL,2020,May,12 month-ending,100,0.06,90.19,Florida
FL,2020,June,12 month-ending,100,0.06,90.43,Florida
FL,2020,July,12 month-ending,100,0.07,90.34,Florida
FL,2020,August,12 month-ending,100,0.07,90.45,Florida
FL,2020,September,12 month-ending,100,0.07,90.14,Florida
FL,2020,October,12 month-ending,100,0.07,89.95,Florida
FL,2020,November,12 month-ending,100,0.07,90.14,Florida
FL,2020,December,12 month-ending,100,0.07,89.98,Florida
FL,2021,January,12 month-ending,100,0.08,90.37,Florida
FL,2021,February,12 month-ending,100,0.1,90.81,Florida
FL,2021,March,12 month-ending,100,0.12,90.9,Florida
FL,2021,April,12 month-ending,100,0.16,91,Florida
GA,2015,January,12 month-ending,100,0.09,83.33,Georgia
GA,2015,February,12 month-ending,100,0.09,84.13,Georgia
GA,2015,March,12 month-ending,100,0.09,85.28,Georgia
GA,2015,April,12 month-ending,100,0.1,86.85,Georgia
GA,2015,May,12 month-ending,100,0.1,87.51,Georgia
GA,2015,June,12 month-ending,100,0.09,88.63,Georgia
GA,2015,July,12 month-ending,100,0.09,89.32,Georgia
GA,2015,August,12 month-ending,100,0.08,90.43,Georgia
GA,2015,September,12 month-ending,100,0.08,90.41,Georgia
GA,2015,October,12 month-ending,100,0.08,90.2,Georgia
GA,2015,November,12 month-ending,100,0.08,90.8,Georgia
GA,2015,December,12 month-ending,100,0.08,91.28,Georgia
GA,2016,January,12 month-ending,,0.08,91.61,Georgia
GA,2016,February,12 month-ending,,0.07,92.25,Georgia
GA,2016,March,12 month-ending,,0.07,92.49,Georgia
GA,2016,April,12 month-ending,,0.06,92.41,Georgia
GA,2016,May,12 month-ending,,0.07,92.74,Georgia
GA,2016,June,12 month-ending,,0.08,92.89,Georgia
GA,2016,July,12 month-ending,,0.08,93.15,Georgia
GA,2016,August,12 month-ending,,0.08,93.1,Georgia
GA,2016,September,12 month-ending,,0.08,93.56,Georgia
GA,2016,October,12 month-ending,,0.07,94.22,Georgia
GA,2016,November,12 month-ending,,0.08,94.12,Georgia
GA,2016,December,12 month-ending,,0.08,93.8,Georgia
GA,2017,January,12 month-ending,,0.08,93.92,Georgia
GA,2017,February,12 month-ending,,0.08,94.15,Georgia
GA,2017,March,12 month-ending,,0.08,94.29,Georgia
GA,2017,April,12 month-ending,,0.08,94.14,Georgia
GA,2017,May,12 month-ending,,0.08,94,Georgia
GA,2017,June,12 month-ending,,0.08,93.33,Georgia
GA,2017,July,12 month-ending,,0.08,92.77,Georgia
GA,2017,August,12 month-ending,,0.09,92.87,Georgia
GA,2017,September,12 month-ending,,0.09,92.93,Georgia
GA,2017,October,12 month-ending,,0.09,92.83,Georgia
GA,2017,November,12 month-ending,,0.09,93.03,Georgia
GA,2017,December,12 month-ending,,0.08,93.14,Georgia
GA,2018,January,12 month-ending,100,0.08,93.44,Georgia
GA,2018,February,12 month-ending,100,0.09,93.63,Georgia
GA,2018,March,12 month-ending,100,0.09,93.87,Georgia
GA,2018,April,12 month-ending,100,0.09,94.36,Georgia
GA,2018,May,12 month-ending,100,0.08,94.51,Georgia
GA,2018,June,12 month-ending,100,0.08,94.99,Georgia
GA,2018,July,12 month-ending,100,0.08,95.56,Georgia
GA,2018,August,12 month-ending,100,0.07,95.22,Georgia
GA,2018,September,12 month-ending,100,0.07,94.79,Georgia
GA,2018,October,12 month-ending,100,0.08,94.72,Georgia
GA,2018,November,12 month-ending,100,0.09,94.63,Georgia
GA,2018,December,12 month-ending,100,0.09,94.62,Georgia
GA,2019,January,12 month-ending,100,0.09,94.29,Georgia
